Date,Time,TANK,LIGHT (PAR)
7/30/2023,13:45,MCAP AMB,140.3
7/30/2023,14:00,MCAP AMB,131.5
7/30/2023,14:15,MCAP AMB,136.1
7/30/2023,14:30,MCAP AMB,62.1
7/30/2023,14:45,MCAP AMB,75.9
7/30/2023,15:00,MCAP AMB,65.6
7/30/2023,15:15,MCAP AMB,60.9
7/30/2023,15:30,MCAP AMB,74.1
7/30/2023,15:45,MCAP AMB,59.4
7/30/2023,16:00,MCAP AMB,58.2
7/30/2023,16:15,MCAP AMB,45.6
7/30/2023,16:30,MCAP AMB,44.2
7/30/2023,16:45,MCAP AMB,53.2
7/30/2023,17:00,MCAP AMB,39.3
7/30/2023,17:15,MCAP AMB,39.9
7/30/2023,17:30,MCAP AMB,34.6
7/30/2023,17:45,MCAP AMB,38.4
7/30/2023,18:00,MCAP AMB,29.8
7/30/2023,18:15,MCAP AMB,19.1
7/30/2023,18:30,MCAP AMB,18.2
7/30/2023,18:45,MCAP AMB,7.6
7/30/2023,19:00,MCAP AMB,2.4
7/30/2023,19:15,MCAP AMB,0.8
7/30/2023,19:30,MCAP AMB,0.1
7/30/2023,19:45,MCAP AMB,0
7/30/2023,20:00,MCAP AMB,0
7/30/2023,20:15,MCAP AMB,0
7/30/2023,20:30,MCAP AMB,0
7/30/2023,20:45,MCAP AMB,0
7/30/2023,21:00,MCAP AMB,0
7/30/2023,21:15,MCAP AMB,0
7/30/2023,21:30,MCAP AMB,0
7/30/2023,21:45,MCAP AMB,0
7/30/2023,22:00,MCAP AMB,0
7/30/2023,22:15,MCAP AMB,0
7/30/2023,22:30,MCAP AMB,0
7/30/2023,22:45,MCAP AMB,0
7/30/2023,23:00,MCAP AMB,0
7/30/2023,23:15,MCAP AMB,0
7/30/2023,23:30,MCAP AMB,0
7/30/2023,23:45,MCAP AMB,0
7/30/2023,0:00,MCAP AMB,0
7/31/2023,0:15,MCAP AMB,0
7/31/2023,0:30,MCAP AMB,0
7/31/2023,0:45,MCAP AMB,0
7/31/2023,1:00,MCAP AMB,0
7/31/2023,1:15,MCAP AMB,0
7/31/2023,1:30,MCAP AMB,0
7/31/2023,1:45,MCAP AMB,0
7/31/2023,2:00,MCAP AMB,0
7/31/2023,2:15,MCAP AMB,0
7/31/2023,2:30,MCAP AMB,0
7/31/2023,2:45,MCAP AMB,0
7/31/2023,3:00,MCAP AMB,0
7/31/2023,3:15,MCAP AMB,0
7/31/2023,3:30,MCAP AMB,0
7/31/2023,3:45,MCAP AMB,0
7/31/2023,4:00,MCAP AMB,0
7/31/2023,4:15,MCAP AMB,0
7/31/2023,4:30,MCAP AMB,0
7/31/2023,4:45,MCAP AMB,0
7/31/2023,5:00,MCAP AMB,0
7/31/2023,5:15,MCAP AMB,0
7/31/2023,5:30,MCAP AMB,0
7/31/2023,5:45,MCAP AMB,0
7/31/2023,6:00,MCAP AMB,0.1
7/31/2023,6:15,MCAP AMB,1.9
7/31/2023,6:30,MCAP AMB,9
7/31/2023,6:45,MCAP AMB,23
7/31/2023,7:00,MCAP AMB,20.3
7/31/2023,7:15,MCAP AMB,20.4
7/31/2023,7:30,MCAP AMB,32.7
7/31/2023,7:45,MCAP AMB,57.4
7/31/2023,8:00,MCAP AMB,72.9
7/31/2023,8:15,MCAP AMB,61.1
7/31/2023,8:30,MCAP AMB,66.9
7/31/2023,8:45,MCAP AMB,129
7/31/2023,9:00,MCAP AMB,159.8
7/31/2023,9:15,MCAP AMB,75.6
7/31/2023,9:30,MCAP AMB,122.2
7/31/2023,9:45,MCAP AMB,162.7
7/31/2023,10:00,MCAP AMB,461
7/31/2023,10:15,MCAP AMB,204.5
7/31/2023,10:30,MCAP AMB,120.9
7/31/2023,10:45,MCAP AMB,81.7
7/31/2023,11:00,MCAP AMB,115.2
7/31/2023,11:15,MCAP AMB,111.4
7/31/2023,11:30,MCAP AMB,106.8
7/31/2023,11:45,MCAP AMB,129.5
7/31/2023,12:00,MCAP AMB,124.5
7/31/2023,12:15,MCAP AMB,96
7/31/2023,12:30,MCAP AMB,101.2
7/31/2023,12:45,MCAP AMB,255.2
7/31/2023,13:00,MCAP AMB,601.4
7/31/2023,13:15,MCAP AMB,789.6
7/31/2023,13:30,MCAP AMB,306.1
7/31/2023,13:45,MCAP AMB,117.2
7/31/2023,14:00,MCAP AMB,176.7
7/31/2023,14:15,MCAP AMB,550.4
7/31/2023,14:30,MCAP AMB,150.5
7/31/2023,14:45,MCAP AMB,54.5
7/31/2023,15:00,MCAP AMB,58.4
7/31/2023,15:15,MCAP AMB,49.9
7/31/2023,15:30,MCAP AMB,51.1
7/31/2023,15:45,MCAP AMB,47.4
7/31/2023,16:00,MCAP AMB,30
7/31/2023,16:15,MCAP AMB,39
7/31/2023,16:30,MCAP AMB,55.6
7/31/2023,16:45,MCAP AMB,42.5
7/31/2023,17:00,MCAP AMB,46.1
7/31/2023,17:15,MCAP AMB,74.1
7/31/2023,17:30,MCAP AMB,29.7
7/31/2023,17:45,MCAP AMB,27.8
7/31/2023,18:00,MCAP AMB,22.6
7/31/2023,18:15,MCAP AMB,24.2
7/31/2023,18:30,MCAP AMB,14.7
7/31/2023,18:45,MCAP AMB,9.8
7/31/2023,19:00,MCAP AMB,4.9
7/31/2023,19:15,MCAP AMB,1.7
7/31/2023,19:30,MCAP AMB,0.2
7/31/2023,19:45,MCAP AMB,0
7/31/2023,20:00,MCAP AMB,0
7/31/2023,20:15,MCAP AMB,0
7/31/2023,20:30,MCAP AMB,0
7/31/2023,20:45,MCAP AMB,0
7/31/2023,21:00,MCAP AMB,0
7/31/2023,21:15,MCAP AMB,0
7/31/2023,21:30,MCAP AMB,0
7/31/2023,21:45,MCAP AMB,0
7/31/2023,22:00,MCAP AMB,0
7/31/2023,22:15,MCAP AMB,0
7/31/2023,22:30,MCAP AMB,0
7/31/2023,22:45,MCAP AMB,0
7/31/2023,23:00,MCAP AMB,0
7/31/2023,23:15,MCAP AMB,0
7/31/2023,23:30,MCAP AMB,0
7/31/2023,23:45,MCAP AMB,0
7/31/2023,0:00,MCAP AMB,0
8/1/2023,0:15,MCAP AMB,0
8/1/2023,0:30,MCAP AMB,0
8/1/2023,0:45,MCAP AMB,0
8/1/2023,1:00,MCAP AMB,0
8/1/2023,1:15,MCAP AMB,0
8/1/2023,1:30,MCAP AMB,0
8/1/2023,1:45,MCAP AMB,0
8/1/2023,2:00,MCAP AMB,0
8/1/2023,2:15,MCAP AMB,0
8/1/2023,2:30,MCAP AMB,0
8/1/2023,2:45,MCAP AMB,0
8/1/2023,3:00,MCAP AMB,0
8/1/2023,3:15,MCAP AMB,0
8/1/2023,3:30,MCAP AMB,0
8/1/2023,3:45,MCAP AMB,0
8/1/2023,4:00,MCAP AMB,0
8/1/2023,4:15,MCAP AMB,0
8/1/2023,4:30,MCAP AMB,0
8/1/2023,4:45,MCAP AMB,0
8/1/2023,5:00,MCAP AMB,0
8/1/2023,5:15,MCAP AMB,0
8/1/2023,5:30,MCAP AMB,0
8/1/2023,5:45,MCAP AMB,0
8/1/2023,6:00,MCAP AMB,0
8/1/2023,6:15,MCAP AMB,1
8/1/2023,6:30,MCAP AMB,2.7
8/1/2023,6:45,MCAP AMB,5.3
8/1/2023,7:00,MCAP AMB,9.2
8/1/2023,7:15,MCAP AMB,15.3
8/1/2023,7:30,MCAP AMB,18.9
8/1/2023,7:45,MCAP AMB,32.3
8/1/2023,8:00,MCAP AMB,20.9
8/1/2023,8:15,MCAP AMB,33.9
8/1/2023,8:30,MCAP AMB,38.2
8/1/2023,8:45,MCAP AMB,57.2
8/1/2023,9:00,MCAP AMB,38.5
8/1/2023,9:15,MCAP AMB,57.2
8/1/2023,9:30,MCAP AMB,64.3
8/1/2023,9:45,MCAP AMB,164.9
8/1/2023,10:00,MCAP AMB,363.6
8/1/2023,10:15,MCAP AMB,71.7
8/1/2023,10:30,MCAP AMB,89.6
8/1/2023,10:45,MCAP AMB,232.9
8/1/2023,11:00,MCAP AMB,125.9
8/1/2023,11:15,MCAP AMB,150.8
8/1/2023,11:30,MCAP AMB,181
8/1/2023,11:45,MCAP AMB,239.6
8/1/2023,12:00,MCAP AMB,271.9
8/1/2023,12:15,MCAP AMB,167
8/1/2023,12:30,MCAP AMB,93.4
8/1/2023,12:45,MCAP AMB,111.2
8/1/2023,13:00,MCAP AMB,203.2
8/1/2023,13:15,MCAP AMB,730.3
8/1/2023,13:30,MCAP AMB,550.3
8/1/2023,13:45,MCAP AMB,135.7
8/1/2023,14:00,MCAP AMB,142.9
8/1/2023,14:15,MCAP AMB,397.4
8/1/2023,14:30,MCAP AMB,239.9
8/1/2023,14:45,MCAP AMB,45.5
8/1/2023,15:00,MCAP AMB,53.7
8/1/2023,15:15,MCAP AMB,31.1
8/1/2023,15:30,MCAP AMB,50
8/1/2023,15:45,MCAP AMB,33.4
8/1/2023,16:00,MCAP AMB,39.7
8/1/2023,16:15,MCAP AMB,63.6
8/1/2023,16:30,MCAP AMB,114.1
8/1/2023,16:45,MCAP AMB,70.5
8/1/2023,17:00,MCAP AMB,58.5
8/1/2023,17:15,MCAP AMB,36.6
8/1/2023,17:30,MCAP AMB,15
8/1/2023,17:45,MCAP AMB,21.5
8/1/2023,18:00,MCAP AMB,22.9
8/1/2023,18:15,MCAP AMB,9.1
8/1/2023,18:30,MCAP AMB,10.2
8/1/2023,18:45,MCAP AMB,5.7
8/1/2023,19:00,MCAP AMB,3
8/1/2023,19:15,MCAP AMB,1
8/1/2023,19:30,MCAP AMB,0.1
8/1/2023,19:45,MCAP AMB,0
8/1/2023,20:00,MCAP AMB,0
8/1/2023,20:15,MCAP AMB,0
8/1/2023,20:30,MCAP AMB,0
8/1/2023,20:45,MCAP AMB,0
8/1/2023,21:00,MCAP AMB,0
8/1/2023,21:15,MCAP AMB,0
8/1/2023,21:30,MCAP AMB,0
8/1/2023,21:45,MCAP AMB,0
8/1/2023,22:00,MCAP AMB,0
8/1/2023,22:15,MCAP AMB,0
8/1/2023,22:30,MCAP AMB,0
8/1/2023,22:45,MCAP AMB,0
8/1/2023,23:00,MCAP AMB,0
8/1/2023,23:15,MCAP AMB,0
8/1/2023,23:30,MCAP AMB,0
8/1/2023,23:45,MCAP AMB,0
8/1/2023,0:00,MCAP AMB,0
8/2/2023,0:15,MCAP AMB,0
8/2/2023,0:30,MCAP AMB,0
8/2/2023,0:45,MCAP AMB,0
8/2/2023,1:00,MCAP AMB,0
8/2/2023,1:15,MCAP AMB,0
8/2/2023,1:30,MCAP AMB,0
8/2/2023,1:45,MCAP AMB,0
8/2/2023,2:00,MCAP AMB,0
8/2/2023,2:15,MCAP AMB,0
8/2/2023,2:30,MCAP AMB,0
8/2/2023,2:45,MCAP AMB,0
8/2/2023,3:00,MCAP AMB,0
8/2/2023,3:15,MCAP AMB,0
8/2/2023,3:30,MCAP AMB,0
8/2/2023,3:45,MCAP AMB,0
8/2/2023,4:00,MCAP AMB,0
8/2/2023,4:15,MCAP AMB,0
8/2/2023,4:30,MCAP AMB,0
8/2/2023,4:45,MCAP AMB,0
8/2/2023,5:00,MCAP AMB,0
8/2/2023,5:15,MCAP AMB,0
8/2/2023,5:30,MCAP AMB,0
8/2/2023,5:45,MCAP AMB,0
8/2/2023,6:00,MCAP AMB,0
8/2/2023,6:15,MCAP AMB,1.1
8/2/2023,6:30,MCAP AMB,6.1
8/2/2023,6:45,MCAP AMB,11.8
8/2/2023,7:00,MCAP AMB,14.7
8/2/2023,7:15,MCAP AMB,23.2
8/2/2023,7:30,MCAP AMB,46.2
8/2/2023,7:45,MCAP AMB,61.8
8/2/2023,8:00,MCAP AMB,37.6
8/2/2023,8:15,MCAP AMB,45.5
8/2/2023,8:30,MCAP AMB,30.1
8/2/2023,8:45,MCAP AMB,64.1
8/2/2023,9:00,MCAP AMB,61.7
8/2/2023,9:15,MCAP AMB,55.2
8/2/2023,9:30,MCAP AMB,68.6
8/2/2023,9:45,MCAP AMB,146.1
8/2/2023,10:00,MCAP AMB,102.5
8/2/2023,10:15,MCAP AMB,91.2
8/2/2023,10:30,MCAP AMB,85.7
8/2/2023,10:45,MCAP AMB,129.7
8/2/2023,11:00,MCAP AMB,124.1
8/2/2023,11:15,MCAP AMB,131.3
8/2/2023,11:30,MCAP AMB,150.3
8/2/2023,11:45,MCAP AMB,89.7
8/2/2023,12:00,MCAP AMB,153.1
8/2/2023,12:15,MCAP AMB,132.7
8/2/2023,12:30,MCAP AMB,107.2
8/2/2023,12:45,MCAP AMB,96.5
8/2/2023,13:00,MCAP AMB,94.8
8/2/2023,13:15,MCAP AMB,105.9
8/2/2023,13:30,MCAP AMB,164.2
8/2/2023,13:45,MCAP AMB,172.3
8/2/2023,14:00,MCAP AMB,150.4
8/2/2023,14:15,MCAP AMB,136.6
8/2/2023,14:30,MCAP AMB,185.4
8/2/2023,14:45,MCAP AMB,112.5
8/2/2023,15:00,MCAP AMB,75.2
8/2/2023,15:15,MCAP AMB,62.9
8/2/2023,15:30,MCAP AMB,47.2
8/2/2023,15:45,MCAP AMB,49.4
8/2/2023,16:00,MCAP AMB,56.2
8/2/2023,16:15,MCAP AMB,60.5
8/2/2023,16:30,MCAP AMB,63.3
8/2/2023,16:45,MCAP AMB,98.9
8/2/2023,17:00,MCAP AMB,194.7
8/2/2023,17:15,MCAP AMB,57.6
8/2/2023,17:30,MCAP AMB,27.6
8/2/2023,17:45,MCAP AMB,38
8/2/2023,18:00,MCAP AMB,39.9
8/2/2023,18:15,MCAP AMB,15.4
8/2/2023,18:30,MCAP AMB,10.5
8/2/2023,18:45,MCAP AMB,6.5
8/2/2023,19:00,MCAP AMB,3.5
8/2/2023,19:15,MCAP AMB,1.4
8/2/2023,19:30,MCAP AMB,0.1
8/2/2023,19:45,MCAP AMB,0
8/2/2023,20:00,MCAP AMB,0
8/2/2023,20:15,MCAP AMB,0
8/2/2023,20:30,MCAP AMB,0
8/2/2023,20:45,MCAP AMB,0
8/2/2023,21:00,MCAP AMB,0
8/2/2023,21:15,MCAP AMB,0
8/2/2023,21:30,MCAP AMB,0
8/2/2023,21:45,MCAP AMB,0
8/2/2023,22:00,MCAP AMB,0
8/2/2023,22:15,MCAP AMB,0
8/2/2023,22:30,MCAP AMB,0
8/2/2023,22:45,MCAP AMB,0
8/2/2023,23:00,MCAP AMB,0
8/2/2023,23:15,MCAP AMB,0
8/2/2023,23:30,MCAP AMB,0
8/2/2023,23:45,MCAP AMB,0
8/2/2023,0:00,MCAP AMB,0
8/3/2023,0:15,MCAP AMB,0
8/3/2023,0:30,MCAP AMB,0
8/3/2023,0:45,MCAP AMB,0
8/3/2023,1:00,MCAP AMB,0
8/3/2023,1:15,MCAP AMB,0
8/3/2023,1:30,MCAP AMB,0
8/3/2023,1:45,MCAP AMB,0
8/3/2023,2:00,MCAP AMB,0
8/3/2023,2:15,MCAP AMB,0
8/3/2023,2:30,MCAP AMB,0
8/3/2023,2:45,MCAP AMB,0
8/3/2023,3:00,MCAP AMB,0
8/3/2023,3:15,MCAP AMB,0
8/3/2023,3:30,MCAP AMB,0
8/3/2023,3:45,MCAP AMB,0
8/3/2023,4:00,MCAP AMB,0
8/3/2023,4:15,MCAP AMB,0
8/3/2023,4:30,MCAP AMB,0
8/3/2023,4:45,MCAP AMB,0
8/3/2023,5:00,MCAP AMB,0
8/3/2023,5:15,MCAP AMB,0
8/3/2023,5:30,MCAP AMB,0
8/3/2023,5:45,MCAP AMB,0
8/3/2023,6:00,MCAP AMB,0
8/3/2023,6:15,MCAP AMB,1.2
8/3/2023,6:30,MCAP AMB,4.9
8/3/2023,6:45,MCAP AMB,10
8/3/2023,7:00,MCAP AMB,13.9
8/3/2023,7:15,MCAP AMB,34.1
8/3/2023,7:30,MCAP AMB,73.8
8/3/2023,7:45,MCAP AMB,103.6
8/3/2023,8:00,MCAP AMB,49.9
8/3/2023,8:15,MCAP AMB,57
8/3/2023,8:30,MCAP AMB,48.5
8/3/2023,8:45,MCAP AMB,62.3
8/3/2023,9:00,MCAP AMB,55
8/3/2023,9:15,MCAP AMB,62.4
8/3/2023,9:30,MCAP AMB,70.6
8/3/2023,9:45,MCAP AMB,198.3
8/3/2023,10:00,MCAP AMB,97.8
8/3/2023,10:15,MCAP AMB,97
8/3/2023,10:30,MCAP AMB,80.3
8/3/2023,10:45,MCAP AMB,88
8/3/2023,11:00,MCAP AMB,143.7
8/3/2023,11:15,MCAP AMB,106.6
8/3/2023,11:30,MCAP AMB,118.9
8/3/2023,11:45,MCAP AMB,93.4
8/3/2023,12:00,MCAP AMB,107.4
8/3/2023,12:15,MCAP AMB,124.4
8/3/2023,12:30,MCAP AMB,99.5
8/3/2023,12:45,MCAP AMB,64.9
8/3/2023,13:00,MCAP AMB,89.4
8/3/2023,13:15,MCAP AMB,106.5
8/3/2023,13:30,MCAP AMB,255.7
8/3/2023,13:45,MCAP AMB,79.5
8/3/2023,14:00,MCAP AMB,82
8/3/2023,14:15,MCAP AMB,91.3
8/3/2023,14:30,MCAP AMB,232.4
8/3/2023,14:45,MCAP AMB,75
8/3/2023,15:00,MCAP AMB,79.4
8/3/2023,15:15,MCAP AMB,71.5
8/3/2023,15:30,MCAP AMB,80.4
8/3/2023,15:45,MCAP AMB,81.7
8/3/2023,16:00,MCAP AMB,80.8
8/3/2023,16:15,MCAP AMB,60.9
8/3/2023,16:30,MCAP AMB,76.5
8/3/2023,16:45,MCAP AMB,60.6
8/3/2023,17:00,MCAP AMB,198.2
8/3/2023,17:15,MCAP AMB,36.2
8/3/2023,17:30,MCAP AMB,21.6
8/3/2023,17:45,MCAP AMB,37.5
8/3/2023,18:00,MCAP AMB,28.3
8/3/2023,18:15,MCAP AMB,11.7
8/3/2023,18:30,MCAP AMB,10.3
8/3/2023,18:45,MCAP AMB,5.9
8/3/2023,19:00,MCAP AMB,3.7
8/3/2023,19:15,MCAP AMB,1.4
8/3/2023,19:30,MCAP AMB,0.1
8/3/2023,19:45,MCAP AMB,0
8/3/2023,20:00,MCAP AMB,0
8/3/2023,20:15,MCAP AMB,0
8/3/2023,20:30,MCAP AMB,0
8/3/2023,20:45,MCAP AMB,0
8/3/2023,21:00,MCAP AMB,0
8/3/2023,21:15,MCAP AMB,0
8/3/2023,21:30,MCAP AMB,0
8/3/2023,21:45,MCAP AMB,0
8/3/2023,22:00,MCAP AMB,0
8/3/2023,22:15,MCAP AMB,0
8/3/2023,22:30,MCAP AMB,0
8/3/2023,22:45,MCAP AMB,0
8/3/2023,23:00,MCAP AMB,0
8/3/2023,23:15,MCAP AMB,0
8/3/2023,23:30,MCAP AMB,0
8/3/2023,23:45,MCAP AMB,0
8/3/2023,0:00,MCAP AMB,0
8/4/2023,0:15,MCAP AMB,0
8/4/2023,0:30,MCAP AMB,0
8/4/2023,0:45,MCAP AMB,0
8/4/2023,1:00,MCAP AMB,0
8/4/2023,1:15,MCAP AMB,0
8/4/2023,1:30,MCAP AMB,0
8/4/2023,1:45,MCAP AMB,0
8/4/2023,2:00,MCAP AMB,0
8/4/2023,2:15,MCAP AMB,0
8/4/2023,2:30,MCAP AMB,0
8/4/2023,2:45,MCAP AMB,0
8/4/2023,3:00,MCAP AMB,0
8/4/2023,3:15,MCAP AMB,0
8/4/2023,3:30,MCAP AMB,0
8/4/2023,3:45,MCAP AMB,0
8/4/2023,4:00,MCAP AMB,0
8/4/2023,4:15,MCAP AMB,0
8/4/2023,4:30,MCAP AMB,0
8/4/2023,4:45,MCAP AMB,0
8/4/2023,5:00,MCAP AMB,0
8/4/2023,5:15,MCAP AMB,0
8/4/2023,5:30,MCAP AMB,0
8/4/2023,5:45,MCAP AMB,0
8/4/2023,6:00,MCAP AMB,0
8/4/2023,6:15,MCAP AMB,1.3
8/4/2023,6:30,MCAP AMB,5
8/4/2023,6:45,MCAP AMB,16.3
8/4/2023,7:00,MCAP AMB,23.4
8/4/2023,7:15,MCAP AMB,30.1
8/4/2023,7:30,MCAP AMB,124.1
8/4/2023,7:45,MCAP AMB,160.8
8/4/2023,8:00,MCAP AMB,33.9
8/4/2023,8:15,MCAP AMB,42.8
8/4/2023,8:30,MCAP AMB,30.9
8/4/2023,8:45,MCAP AMB,53.2
8/4/2023,9:00,MCAP AMB,67
8/4/2023,9:15,MCAP AMB,46.2
8/4/2023,9:30,MCAP AMB,106.6
8/4/2023,9:45,MCAP AMB,116.7
8/4/2023,10:00,MCAP AMB,74.8
8/4/2023,10:15,MCAP AMB,63.6
8/4/2023,10:30,MCAP AMB,50.2
8/4/2023,10:45,MCAP AMB,86.5
8/4/2023,11:00,MCAP AMB,141.7
8/4/2023,11:15,MCAP AMB,79
8/4/2023,11:30,MCAP AMB,66.9
8/4/2023,11:45,MCAP AMB,65
8/4/2023,12:00,MCAP AMB,59
8/4/2023,12:15,MCAP AMB,119.2
8/4/2023,12:30,MCAP AMB,88
8/4/2023,12:45,MCAP AMB,298.9
8/4/2023,13:00,MCAP AMB,207.2
8/4/2023,13:15,MCAP AMB,192.1
8/4/2023,13:30,MCAP AMB,153.8
8/4/2023,13:45,MCAP AMB,217.7
8/4/2023,14:00,MCAP AMB,133.9
8/4/2023,14:15,MCAP AMB,83
8/4/2023,14:30,MCAP AMB,288.5
8/4/2023,14:45,MCAP AMB,62
8/4/2023,15:00,MCAP AMB,57.2
8/4/2023,15:15,MCAP AMB,57.7
8/4/2023,15:30,MCAP AMB,47.5
8/4/2023,15:45,MCAP AMB,42.4
8/4/2023,16:00,MCAP AMB,54.4
8/4/2023,16:15,MCAP AMB,53.1
8/4/2023,16:30,MCAP AMB,44.2
8/4/2023,16:45,MCAP AMB,68.2
8/4/2023,17:00,MCAP AMB,131.8
8/4/2023,17:15,MCAP AMB,57.2
8/4/2023,17:30,MCAP AMB,30
8/4/2023,17:45,MCAP AMB,19.6
8/4/2023,18:00,MCAP AMB,20.6
8/4/2023,18:15,MCAP AMB,7.1
8/4/2023,18:30,MCAP AMB,9.8
8/4/2023,18:45,MCAP AMB,7.9
8/4/2023,19:00,MCAP AMB,2.9
8/4/2023,19:15,MCAP AMB,1
8/4/2023,19:30,MCAP AMB,0
8/4/2023,19:45,MCAP AMB,0
8/4/2023,20:00,MCAP AMB,0
8/4/2023,20:15,MCAP AMB,0
8/4/2023,20:30,MCAP AMB,0
8/4/2023,20:45,MCAP AMB,0
8/4/2023,21:00,MCAP AMB,0
8/4/2023,21:15,MCAP AMB,0
8/4/2023,21:30,MCAP AMB,0
8/4/2023,21:45,MCAP AMB,0
8/4/2023,22:00,MCAP AMB,0
8/4/2023,22:15,MCAP AMB,0
8/4/2023,22:30,MCAP AMB,0
8/4/2023,22:45,MCAP AMB,0
8/4/2023,23:00,MCAP AMB,0
8/4/2023,23:15,MCAP AMB,0
8/4/2023,23:30,MCAP AMB,0
8/4/2023,23:45,MCAP AMB,0
8/4/2023,0:00,MCAP AMB,0
8/5/2023,0:15,MCAP AMB,0
8/5/2023,0:30,MCAP AMB,0
8/5/2023,0:45,MCAP AMB,0
8/5/2023,1:00,MCAP AMB,0
8/5/2023,1:15,MCAP AMB,0
8/5/2023,1:30,MCAP AMB,0
8/5/2023,1:45,MCAP AMB,0
8/5/2023,2:00,MCAP AMB,0
8/5/2023,2:15,MCAP AMB,0
8/5/2023,2:30,MCAP AMB,0
8/5/2023,2:45,MCAP AMB,0
8/5/2023,3:00,MCAP AMB,0
8/5/2023,3:15,MCAP AMB,0
8/5/2023,3:30,MCAP AMB,0
8/5/2023,3:45,MCAP AMB,0
8/5/2023,4:00,MCAP AMB,0
8/5/2023,4:15,MCAP AMB,0
8/5/2023,4:30,MCAP AMB,0
8/5/2023,4:45,MCAP AMB,0
8/5/2023,5:00,MCAP AMB,0
8/5/2023,5:15,MCAP AMB,0
8/5/2023,5:30,MCAP AMB,0
8/5/2023,5:45,MCAP AMB,0
8/5/2023,6:00,MCAP AMB,0
8/5/2023,6:15,MCAP AMB,0.8
8/5/2023,6:30,MCAP AMB,6
8/5/2023,6:45,MCAP AMB,17
8/5/2023,7:00,MCAP AMB,20.9
8/5/2023,7:15,MCAP AMB,36
8/5/2023,7:30,MCAP AMB,92.6
8/5/2023,7:45,MCAP AMB,27.4
8/5/2023,8:00,MCAP AMB,43.9
8/5/2023,8:15,MCAP AMB,37.6
8/5/2023,8:30,MCAP AMB,32.7
8/5/2023,8:45,MCAP AMB,40.2
8/5/2023,9:00,MCAP AMB,72
8/5/2023,9:15,MCAP AMB,89.1
8/5/2023,9:30,MCAP AMB,110.4
8/5/2023,9:45,MCAP AMB,119.7
8/5/2023,10:00,MCAP AMB,127
8/5/2023,10:15,MCAP AMB,125.3
8/5/2023,10:30,MCAP AMB,117.5
8/5/2023,10:45,MCAP AMB,192.6
8/5/2023,11:00,MCAP AMB,211.9
8/5/2023,11:15,MCAP AMB,92.3
8/5/2023,11:30,MCAP AMB,145.6
8/5/2023,11:45,MCAP AMB,125.6
8/5/2023,12:00,MCAP AMB,138.7
8/5/2023,12:15,MCAP AMB,90.3
8/5/2023,12:30,MCAP AMB,56
8/5/2023,12:45,MCAP AMB,158.3
8/5/2023,13:00,MCAP AMB,123
8/5/2023,13:15,MCAP AMB,88.2
8/5/2023,13:30,MCAP AMB,61.5
8/5/2023,13:45,MCAP AMB,96.9
8/5/2023,14:00,MCAP AMB,88.3
8/5/2023,14:15,MCAP AMB,314.5
8/5/2023,14:30,MCAP AMB,619.6
8/5/2023,14:45,MCAP AMB,60.8
8/5/2023,15:00,MCAP AMB,55.9
8/5/2023,15:15,MCAP AMB,31.5
8/5/2023,15:30,MCAP AMB,54
8/5/2023,15:45,MCAP AMB,32.7
8/5/2023,16:00,MCAP AMB,64.9
8/5/2023,16:15,MCAP AMB,65.4
8/5/2023,16:30,MCAP AMB,67.5
8/5/2023,16:45,MCAP AMB,56.8
8/5/2023,17:00,MCAP AMB,28.5
8/5/2023,17:15,MCAP AMB,46.1
8/5/2023,17:30,MCAP AMB,38.5
8/5/2023,17:45,MCAP AMB,21
8/5/2023,18:00,MCAP AMB,14.6
8/5/2023,18:15,MCAP AMB,21.6
8/5/2023,18:30,MCAP AMB,6.7
8/5/2023,18:45,MCAP AMB,4.1
8/5/2023,19:00,MCAP AMB,2.7
8/5/2023,19:15,MCAP AMB,1
8/5/2023,19:30,MCAP AMB,0.1
8/5/2023,19:45,MCAP AMB,0
8/5/2023,20:00,MCAP AMB,0
8/5/2023,20:15,MCAP AMB,0
8/5/2023,20:30,MCAP AMB,0
8/5/2023,20:45,MCAP AMB,0
8/5/2023,21:00,MCAP AMB,0
8/5/2023,21:15,MCAP AMB,0
8/5/2023,21:30,MCAP AMB,0
8/5/2023,21:45,MCAP AMB,0
8/5/2023,22:00,MCAP AMB,0
8/5/2023,22:15,MCAP AMB,0
8/5/2023,22:30,MCAP AMB,0
8/5/2023,22:45,MCAP AMB,0
8/5/2023,23:00,MCAP AMB,0
8/5/2023,23:15,MCAP AMB,0
8/5/2023,23:30,MCAP AMB,0
8/5/2023,23:45,MCAP AMB,0
8/5/2023,0:00,MCAP AMB,0
8/6/2023,0:15,MCAP AMB,0
8/6/2023,0:30,MCAP AMB,0
8/6/2023,0:45,MCAP AMB,0
8/6/2023,1:00,MCAP AMB,0
8/6/2023,1:15,MCAP AMB,0
8/6/2023,1:30,MCAP AMB,0
8/6/2023,1:45,MCAP AMB,0
8/6/2023,2:00,MCAP AMB,0
8/6/2023,2:15,MCAP AMB,0
8/6/2023,2:30,MCAP AMB,0
8/6/2023,2:45,MCAP AMB,0
8/6/2023,3:00,MCAP AMB,0
8/6/2023,3:15,MCAP AMB,0
8/6/2023,3:30,MCAP AMB,0
8/6/2023,3:45,MCAP AMB,0
8/6/2023,4:00,MCAP AMB,0
8/6/2023,4:15,MCAP AMB,0
8/6/2023,4:30,MCAP AMB,0
